numeropol,cout_prime,credit_card_number,credit_card_provider,credit_card_expire,freq_pmt
24160,870.37,4532344680689,VISA 16 digit,02/20,1
24165,1160.05,6011077361819487,American Express,07/25,1
24175,920.04,4219499900102172,Discover,11/17,1
24180,970.7,4104352376088268,VISA 16 digit,12/23,1
24187,620.69,869925832951774,JCB 16 digit,01/23,1
24188,820.88,3088210139528313,Discover,11/19,1
24190,710.79,4338423779565729,VISA 16 digit,02/22,12
24191,910.39,4186773807796776,American Express,05/19,1
24203,1180.39,4133862739836885,JCB 15 digit,05/21,12
24205,1090.91,869969279098798,JCB 15 digit,12/18,1
24226,1160.66,869955517468398,Discover,04/23,1
24247,1080.26,502019822464,JCB 16 digit,06/18,12
24259,750.61,6011751233292632,Diners Club / Carte Blanche,06/23,12
24266,630.43,4639727614183,Diners Club / Carte Blanche,06/21,1
24267,880.34,060409746223,Discover,01/20,1
24268,1170.87,4663156004351359,VISA 13 digit,07/25,12
24275,740.5,869986552165938,VISA 16 digit,04/19,1
24282,820.81,3112477364376128,American Express,12/21,1
24283,760.87,6011050670622124,VISA 16 digit,11/18,1
24284,620.3,6011294099833249,JCB 16 digit,04/19,1
24312,650.61,371740844395022,Maestro,11/20,1
24315,710.25,3088395911389784,American Express,10/20,12
24320,770.94,30055459713507,VISA 16 digit,12/22,1
24321,1080.57,180013583111609,VISA 16 digit,05/18,1
24322,960.2,4630695395374728,VISA 16 digit,08/19,1
24335,650.89,869992773574452,American Express,12/18,1
24336,620.58,4714187379822046,Discover,06/23,1
24350,830.96,30250826856838,Discover,11/21,12
24356,1010.59,3337086002708979,VISA 16 digit,10/17,1
24364,820.76,6011516784848243,Discover,11/18,1
24368,840.72,869921428028572,Voyager,07/18,1
24372,880.52,869983309311469,American Express,04/21,1
24373,860.61,4806115947638,Diners Club / Carte Blanche,10/17,1
24379,710.13,210001753806342,Mastercard,06/20,1
24387,860.5,869962480352641,Diners Club / Carte Blanche,06/23,1
24394,1110.5,4360374302873109,Discover,10/18,1
24398,680.16,30269318535445,JCB 15 digit,10/22,1
24406,930.4,3158705271019570,Mastercard,09/22,1
24431,840.42,4128150615745629,JCB 15 digit,08/20,1
24433,1060.34,3088995351405469,Maestro,05/19,1
24439,970.93,869916005968745,JCB 16 digit,08/18,1
24440,960.99,4467189757277701,JCB 15 digit,02/22,12
24444,810.66,30036367508213,Voyager,12/17,12
24453,790.69,5257804769943345,Voyager,12/18,12
24458,730.11,5303378480997942,VISA 16 digit,10/21,1
24460,880.51,5199205135619695,Mastercard,08/22,1
24462,940.93,4565420365874,Maestro,12/18,1
24468,640.19,210002577014410,VISA 16 digit,12/18,1
24476,630.62,869931432555767,JCB 16 digit,11/17,1
24496,650.02,4232996882767495,Maestro,07/20,1
24513,990.84,3112663845267941,JCB 16 digit,07/18,1
24517,730.9,6011296412493775,Discover,11/21,1
24537,820.94,30321639382252,Mastercard,05/18,1
24546,850.15,343430085798234,JCB 16 digit,06/20,1
24549,761.0,375431632913541,Maestro,05/24,1
24551,990.9,374954886560750,Maestro,07/18,12
24559,610.82,4484770965108942,Diners Club / Carte Blanche,03/20,1
24573,1110.61,374259807329172,Mastercard,06/18,12
24577,1000.07,5495566326752020,JCB 15 digit,11/17,1
24578,650.91,345276402158786,Discover,01/18,1
24587,970.54,676160616683,Voyager,04/18,1
24592,1180.78,210096299178099,JCB 15 digit,11/23,12
24607,1100.06,4175235874584223,Maestro,07/22,1
24612,610.9,6011485991290831,JCB 16 digit,01/18,1
24613,1130.31,30344710357688,JCB 16 digit,05/20,1
24623,740.59,30594462297348,JCB 16 digit,01/20,1
24625,1080.12,4472373274791,JCB 15 digit,03/25,1
24635,1110.65,180020242995546,Voyager,12/18,1
24646,1160.9,869914413910995,Diners Club / Carte Blanche,11/17,1
24652,810.98,6011425228041052,Maestro,12/19,1
24665,940.91,675983808402,VISA 13 digit,10/20,1
24667,880.23,4741686259205963,VISA 16 digit,07/24,1
24668,970.69,869962358453851,JCB 15 digit,12/17,12
24670,800.63,180047191804809,Mastercard,07/18,1
24673,670.82,869909509301596,VISA 13 digit,06/18,1
24675,960.76,561226938968,Maestro,03/20,1
24682,1010.79,210011243636696,JCB 16 digit,06/18,1
24683,620.39,5501470840154692,JCB 16 digit,10/18,1
24687,630.59,3096378234309358,VISA 16 digit,03/20,12
24696,970.27,372477351909197,JCB 15 digit,12/19,1
24697,1100.59,343222012273559,Voyager,01/23,1
24700,680.1,6011335998207058,Maestro,11/26,12
24702,970.32,4623749312073522,VISA 16 digit,04/24,1
24703,920.09,210086369272526,American Express,05/26,12
24705,1150.61,30031892516765,VISA 13 digit,06/18,12
24713,920.92,5187492058715254,JCB 16 digit,04/19,1
24727,640.56,3088222958447152,Voyager,04/20,12
24729,1160.43,3088077222090851,American Express,07/18,1
24731,950.89,3088526010071838,American Express,11/22,1
24736,800.21,376300399731504,VISA 16 digit,12/23,1
24739,670.23,4719681180302409,Mastercard,11/19,1
24752,650.52,3528689047538951,VISA 16 digit,05/18,1
24757,1030.06,344227678617154,Diners Club / Carte Blanche,04/24,1
24760,820.2,6011964562835471,Voyager,08/20,1
24762,640.03,869986334765005,JCB 15 digit,09/20,12
24771,1000.99,6011177761794403,VISA 16 digit,03/27,1
24775,910.08,503833222535,Mastercard,07/27,1
24784,1070.15,6011567712453994,Mastercard,05/22,1
24785,710.25,6011328458545992,JCB 16 digit,10/17,1
24786,680.18,3158058504288251,American Express,05/20,1
24788,970.76,4567616948150966,VISA 16 digit,07/19,1
24789,1040.86,30149034342377,JCB 16 digit,11/18,12
24797,700.41,4939126413995060,VISA 16 digit,02/19,12
24798,1160.28,3112574625590156,JCB 15 digit,12/20,1
24820,920.03,6011782281275286,VISA 16 digit,05/18,1
24822,650.24,3528875159633397,JCB 16 digit,06/18,1
24826,980.02,503888190603,Mastercard,03/19,1
24830,640.03,4820140037822453,VISA 16 digit,12/18,1
24841,900.09,346173043937281,VISA 13 digit,06/18,1
24843,880.97,210029393675744,Mastercard,06/20,1
24844,860.6,4157562103162,Discover,04/18,1
24845,1050.27,3528619806981456,Maestro,05/18,1
24847,670.45,3158075867385169,JCB 16 digit,10/21,1
24849,1120.03,210077774791887,American Express,09/19,1
24855,600.73,378933258031554,JCB 16 digit,01/19,1
24859,1050.77,4176776137123191,Voyager,01/19,1
24865,1050.96,3158957196090737,JCB 15 digit,04/20,1
24868,890.01,3158494074253187,Maestro,01/22,12
24873,880.78,4340011354674390,Diners Club / Carte Blanche,04/19,1
24879,1000.1,4775329980647323,Discover,04/27,1
24894,1020.56,30025328915328,Discover,02/18,1
24895,880.32,4737465240836194,JCB 16 digit,07/19,1
24897,780.75,3112536469093548,VISA 13 digit,08/23,1
24910,830.1,5292815721639836,American Express,08/20,12
24912,750.88,4179651815559023,VISA 16 digit,12/19,1
24914,750.15,4350024387768,Discover,03/21,1
24916,980.32,5327458757231266,Maestro,03/20,12
24917,840.61,503846105016,VISA 16 digit,04/19,1
24918,1170.56,501848847775,Discover,05/18,12
24933,750.15,30199444397594,JCB 16 digit,10/17,1
24943,750.37,676284900880,VISA 16 digit,08/19,12
24946,650.93,869912744456100,Mastercard,03/20,1
24953,1120.48,869974129659484,Voyager,02/24,1
24961,1080.4,3158860603177909,American Express,04/24,12
24966,850.05,30464598958280,Voyager,11/22,1
24974,1110.59,30338015976937,Maestro,03/22,1
24988,1100.94,4555770799158463,JCB 16 digit,08/18,1
24993,740.43,30545353150129,JCB 16 digit,04/22,1
25001,770.42,4231187446698886,VISA 16 digit,07/18,1
25002,730.83,210012790825963,Diners Club / Carte Blanche,11/19,12
25003,630.23,30380924245319,Diners Club / Carte Blanche,08/20,1
25006,750.49,180009219616615,Mastercard,08/26,1
25007,1120.69,6011726508053117,Discover,02/20,1
25008,1190.56,4301392861899747,JCB 16 digit,08/18,1
25017,1100.37,30167916147698,American Express,08/21,12
25020,960.37,3088817688962444,Voyager,06/25,1
25021,1160.82,180020606972701,VISA 16 digit,09/18,1
25025,1020.97,4836158523269,Diners Club / Carte Blanche,05/22,1
25026,890.54,5475383225407936,Discover,05/18,1
25045,1120.73,6011971327806465,Discover,03/19,1
25047,790.37,5352953696572232,VISA 16 digit,01/25,1
25054,620.05,347107840200369,Voyager,03/18,1
25063,840.85,6011995428864347,American Express,02/22,12
25068,720.88,6011144290827252,JCB 16 digit,04/19,1
25069,800.54,675992873744,JCB 16 digit,12/20,1
25081,950.71,4616009655015765,Maestro,12/19,1
25092,610.46,4942010682572,American Express,05/25,1
25106,650.11,3096074677311577,JCB 15 digit,10/22,1
25108,730.32,3158898708658969,Voyager,01/23,1
25122,910.32,4018634811234,VISA 16 digit,07/18,1
25124,790.19,4460981864621806,VISA 16 digit,06/19,1
25127,1180.55,4421871839006571,VISA 13 digit,09/21,1
25158,630.51,869920447777797,JCB 16 digit,05/20,1
25160,710.53,4447014570416580,Mastercard,12/17,1
25162,1060.33,3096769905237235,VISA 13 digit,05/19,1
25163,790.71,060490020058,Diners Club / Carte Blanche,11/17,1
25164,760.32,4269558028305154,VISA 16 digit,12/19,1
25168,750.3,30173462567867,JCB 16 digit,06/19,1
25172,1070.49,30216082257243,VISA 13 digit,02/19,1
25173,1110.84,3528568768591946,JCB 15 digit,09/20,12
25182,660.11,30103316281001,JCB 16 digit,12/17,1
25193,660.04,503873160512,JCB 16 digit,06/18,1
25199,1180.81,4110304231894952,Voyager,05/21,1
25201,740.36,180090453513114,JCB 16 digit,06/25,1
25219,780.56,503858439253,Maestro,08/18,12
25221,680.81,3088105870542988,Voyager,02/21,1
25224,1180.02,6011268522824090,VISA 13 digit,05/18,1
25226,1040.64,4836570016652426,VISA 16 digit,05/18,1
25228,950.69,343664196183304,JCB 16 digit,08/18,12
25231,900.18,676377191777,VISA 16 digit,11/21,1
25238,790.85,869983259401146,VISA 16 digit,07/19,1
25243,870.1,210017639796515,Voyager,10/18,1
25247,1180.75,6011813470880303,American Express,11/23,1
25252,940.87,4299220429999952,Mastercard,10/20,12
25291,1180.58,502046641234,JCB 16 digit,05/21,1
25296,820.58,3528228206986915,Maestro,12/23,1
25302,620.44,869950597952387,JCB 16 digit,05/18,12
25305,630.61,869950174178141,Voyager,07/22,1
25312,1080.98,869980574264373,American Express,03/20,1
25321,830.77,340325922244033,Mastercard,01/19,1
25323,850.95,3112404858675690,JCB 16 digit,09/21,12
25336,990.07,5474532763685979,American Express,10/17,12
25348,820.71,589361439526,VISA 16 digit,02/23,1
25355,890.35,3158988151392214,Maestro,08/19,1
25357,1150.2,6011300584656936,JCB 15 digit,05/20,1
25367,690.87,345724492365654,JCB 16 digit,06/18,1
25377,830.5,3158901612449713,Diners Club / Carte Blanche,05/26,1
25378,990.18,676270537365,VISA 16 digit,07/21,1
25379,670.48,30151458494460,American Express,02/18,1
25382,910.33,4162171689700,VISA 16 digit,05/18,1
25389,820.48,370262354419267,Voyager,08/18,1
25393,860.02,503808363843,Diners Club / Carte Blanche,03/24,1
25398,940.54,5331494988837773,VISA 13 digit,10/17,1
25402,700.95,3112540893193684,Diners Club / Carte Blanche,01/20,1
25403,960.53,180078044997789,JCB 16 digit,09/18,1
25419,930.43,4947955083977564,American Express,01/18,1
25423,1000.43,060475119107,Diners Club / Carte Blanche,02/18,1
25424,690.19,5515618678559747,American Express,08/19,1
25429,640.93,4496119293336,VISA 16 digit,09/19,1
25443,930.91,6011780161601910,VISA 16 digit,10/18,1
25447,810.29,180058550986129,VISA 16 digit,01/21,1
25457,1130.48,5580747404222369,Diners Club / Carte Blanche,09/19,1
25459,1160.02,210001927699318,American Express,05/18,1
25462,910.79,4732318057206024,Mastercard,06/18,1
25470,1080.66,4630041642224,VISA 16 digit,02/23,1
25472,630.31,5473465159897307,Diners Club / Carte Blanche,11/20,1
25476,640.89,5565509079243131,JCB 16 digit,08/22,1
25478,970.57,3337313397466173,JCB 15 digit,06/19,1
25488,870.6,30255665059857,Discover,07/18,1
25491,620.7,869944246063761,American Express,04/20,1
25502,720.64,869982137726484,JCB 15 digit,10/18,1
25504,1130.68,5460924052587162,American Express,11/21,1
25507,940.07,370160623524430,American Express,10/20,1
25513,770.48,3528290571448038,Discover,06/23,1
25518,810.19,561241963132,Discover,09/21,1
25525,1140.34,4085836755777320,Diners Club / Carte Blanche,07/18,1
25538,760.15,869961541722875,Mastercard,11/19,1
25545,830.17,3088204692652305,JCB 16 digit,10/20,1
25548,1200.13,502096633719,JCB 16 digit,01/19,1
25551,710.84,30360132123474,Mastercard,10/17,1
25553,820.79,676200379052,VISA 13 digit,05/19,12
25558,1170.66,30231208785308,American Express,08/21,1
25573,1190.32,5169633964125904,Mastercard,02/23,1
25579,700.94,210099923377319,VISA 16 digit,10/24,1
25589,1121.0,5196500062051059,VISA 16 digit,08/18,12
25594,900.45,210021496848542,VISA 13 digit,04/19,1
25602,1080.65,4986708688359,Discover,12/19,1
25604,610.03,3158439147939130,Mastercard,04/19,1
25610,680.07,341029671604889,American Express,01/18,1
25613,1060.9,30244444523367,VISA 13 digit,03/26,1
25629,750.71,5322403506121363,JCB 16 digit,01/23,1
25633,870.31,3096597613016470,Maestro,09/18,1
25635,780.19,6011017811260544,Voyager,03/23,1
25636,1050.91,4239791499643,VISA 16 digit,01/24,1
25638,1120.77,377857276260773,VISA 16 digit,05/21,1
25642,1100.17,3088365753686183,American Express,01/18,12
25646,680.71,343867578064436,JCB 15 digit,11/21,12
25662,810.42,4207706881882596,Voyager,08/24,1
25664,1120.62,30042004725418,Diners Club / Carte Blanche,07/18,12
25667,1140.51,4944593105285923,VISA 13 digit,03/27,1
25668,780.17,4939572341522,Discover,06/20,12
25671,900.59,4986281211902750,JCB 16 digit,02/19,1
25686,800.92,3158801479703824,VISA 16 digit,12/17,1
25690,840.6,869940911237409,Maestro,09/22,1
25691,790.38,6011465912569216,JCB 16 digit,03/20,1
25693,1120.55,060487866679,Discover,05/27,1
25703,1090.14,30476125539607,Voyager,02/18,1
25708,1030.07,5351413967449264,VISA 13 digit,08/19,1
25709,960.94,4987248237012699,Mastercard,05/19,1
25711,770.13,630473148389,American Express,02/26,12
25717,660.05,3096871469647500,JCB 16 digit,12/22,1
25720,870.97,3528467862370390,Voyager,04/20,1
25743,1090.27,4452441274271221,JCB 16 digit,05/19,1
25748,800.23,676203781999,VISA 16 digit,08/20,1
25751,1060.37,210002679718371,Discover,08/18,12
25755,1120.03,346684643460482,VISA 16 digit,08/21,1
25757,1120.73,502077031867,VISA 16 digit,10/17,1
25760,640.44,4503995778225362,JCB 16 digit,04/18,1
25771,610.11,180024909897094,VISA 16 digit,04/19,12
25775,950.79,379583998715740,VISA 16 digit,11/20,1
25776,740.43,180055506709951,Discover,06/25,1
25778,780.44,4593230450360639,JCB 16 digit,03/24,12
25780,910.82,639096673954,VISA 16 digit,11/19,1
25784,980.21,6011447726483859,Diners Club / Carte Blanche,12/19,1
25790,970.28,30503357903654,Voyager,08/18,1
25796,1030.98,502070066761,JCB 15 digit,12/17,1
25797,1020.46,3158787521422457,VISA 13 digit,10/25,1
25798,970.03,30536793594547,VISA 16 digit,01/18,1
25806,630.16,4555560566977,JCB 16 digit,06/19,1
25807,830.58,210016366980128,VISA 13 digit,04/18,12
25813,1010.01,4780212951821155,VISA 16 digit,04/18,12
25832,700.64,6011205233408912,JCB 16 digit,11/19,1
25833,970.75,5591136791429000,JCB 16 digit,08/19,1
25839,610.98,3088704502238260,VISA 16 digit,05/27,1
25840,1190.28,869965332887219,VISA 16 digit,02/19,1
25848,1080.65,3158560829507109,JCB 15 digit,09/20,1
25856,920.63,3112955187708940,American Express,05/18,1
25857,700.43,5545989623521049,Mastercard,03/18,1
25865,760.8,4595298579279129,VISA 13 digit,01/21,12
25883,1070.55,5295932416429816,Mastercard,06/21,1
25887,1150.38,372546298067093,American Express,12/22,1
25892,630.79,5346697078102998,JCB 16 digit,07/20,12
25899,1170.62,3112572011276471,VISA 16 digit,08/22,1
25904,950.62,4175543971822366,Voyager,07/18,1
25907,1070.98,30460833564024,Mastercard,09/18,1
25912,1070.51,6011131191224689,VISA 16 digit,09/20,12
25917,950.92,6011411883574181,JCB 16 digit,02/20,1
25921,700.54,6011748182197028,American Express,06/22,1
25922,640.44,3112462016562945,American Express,03/22,1
25940,1060.36,3158119388854921,JCB 16 digit,02/20,1
25946,680.91,210065928037000,JCB 16 digit,02/18,1
25947,1100.47,6011258484482417,Diners Club / Carte Blanche,05/19,1
25950,840.79,3096034812442588,JCB 16 digit,02/23,1
25957,610.69,869997586269661,VISA 16 digit,12/18,12
25958,950.4,4861819980891074,JCB 15 digit,11/17,1
25985,1010.54,502088606822,VISA 16 digit,04/20,1
25989,700.53,4981142025886487,VISA 13 digit,03/21,1
25998,600.57,3337281725979367,American Express,01/20,1
26001,1150.13,3158581041623383,VISA 16 digit,11/18,1
26006,890.0,377644644481111,Maestro,03/18,1
26013,990.29,210007239823009,American Express,12/17,1
26015,1170.73,4635555659712,Diners Club / Carte Blanche,07/23,1
26024,760.77,4737782025764,Mastercard,12/17,1
26027,1100.16,869912462240660,VISA 16 digit,08/18,1
26031,670.24,869955002160641,Maestro,09/20,1
26049,700.53,4965654181116244,Maestro,04/19,1
26054,740.12,5432258335929767,Discover,12/25,12
26059,670.28,6011287682852675,Discover,11/18,1
26060,950.44,348911204225238,JCB 16 digit,03/22,1
26061,1010.45,4238706136071691,Diners Club / Carte Blanche,09/20,1
26068,810.41,4862542920128378,VISA 16 digit,05/23,1
26077,610.91,869994754989642,Diners Club / Carte Blanche,04/24,1
26088,640.72,5425594191766078,Mastercard,04/18,12
26098,1080.05,4514176903037421,Discover,10/18,1
26105,680.13,4125566759656061,VISA 16 digit,10/17,1
26106,650.61,340332862099138,Mastercard,07/21,1
26109,650.36,4437903298481987,VISA 16 digit,01/23,1
26111,1020.9,869932153378140,Voyager,12/21,12
26114,1100.8,4201139886309918,Voyager,03/19,12
26119,1110.09,347167993808244,VISA 16 digit,08/18,1
26124,1090.87,3158626585217702,Discover,04/19,1
26125,810.86,869909737681017,American Express,07/20,1
26129,790.83,30406089077930,JCB 16 digit,08/18,1
26147,850.81,4750470160434451,Discover,08/20,1
26151,880.88,3528965064728067,JCB 16 digit,02/18,12
26157,810.41,6011499359023320,Diners Club / Carte Blanche,02/26,12
26158,910.66,4034807036662294,Maestro,11/23,1
26161,760.09,376878939708009,JCB 16 digit,05/18,1
26170,850.28,676226262910,Maestro,09/24,1
26179,910.8,4201678265852741,VISA 13 digit,07/18,1
26183,650.23,869940123650852,Discover,02/20,1
26191,890.28,4577005692960,VISA 16 digit,07/18,1
26192,790.84,4852496696751818,Voyager,01/20,1
26199,1150.44,4827895692451327,JCB 16 digit,04/25,1
26202,1150.15,4009179525115,JCB 15 digit,05/19,12
26210,1010.48,3096600944962683,VISA 16 digit,09/22,1
26222,950.16,6011187115106725,Mastercard,06/19,1
26224,730.95,5388369612447243,JCB 15 digit,05/20,1
26225,980.92,210091747104243,Mastercard,06/23,12
26227,820.35,4600766031515,JCB 16 digit,02/22,1
26228,850.82,30209200537141,Maestro,05/19,1
26246,1120.78,4582398563406,American Express,11/18,12
26251,1070.54,210098983098906,JCB 16 digit,06/20,1
26262,800.88,869936702118329,Diners Club / Carte Blanche,12/17,12
26264,950.53,210015331355713,VISA 13 digit,01/20,1
26269,990.67,503878202202,JCB 15 digit,03/18,1
26271,810.08,869942627699138,American Express,07/18,1
26276,1100.6,502024492428,JCB 16 digit,08/18,1
26278,761.0,3096486402999205,Maestro,05/20,1
26282,1160.0,30531598638359,American Express,11/17,1
26285,1000.59,4545172570538653,VISA 16 digit,07/18,1
26289,1200.95,3096611795948879,Mastercard,04/21,1
26297,790.56,4045563137724155,American Express,06/18,1
26308,1010.09,3337706467533659,Mastercard,02/25,12
26321,1140.83,501867323393,Diners Club / Carte Blanche,11/17,12
26325,1030.12,676171107763,VISA 13 digit,10/18,1
26338,680.54,676221181396,VISA 16 digit,11/22,1
26339,770.76,210049893523152,Diners Club / Carte Blanche,01/18,1
26344,960.41,30218239334941,Diners Club / Carte Blanche,09/18,1
26357,1150.98,869948861142081,American Express,08/24,12
26362,690.44,3528939665802381,Discover,09/18,1
26364,690.74,3528606594228539,VISA 16 digit,11/19,12
26371,730.87,375233763060070,JCB 16 digit,07/19,12
26388,900.11,4750474796535,VISA 16 digit,09/19,1
