numeropol,cout_prime,credit_card_number,credit_card_provider,credit_card_expire,freq_pmt
26225,980.92,2.1009175E14,Mastercard,01JUN23:00:00:00,12
26227,820.35,4.600766E12,JCB 16 digit,01FEB22:00:00:00,1
26228,850.82,3.0209201E13,Maestro,01MAY19:00:00:00,1
26246,1120.78,4.5823986E12,American Express,01NOV18:00:00:00,12
26251,1070.54,2.1009898E14,JCB 16 digit,01JUN20:00:00:00,1
26262,800.88,8.699367E14,Diners Club / Carte Blanche,01DEC17:00:00:00,12
26264,950.53,2.1001533E14,VISA 13 digit,01JAN20:00:00:00,1
26269,990.67,503878202202,JCB 15 digit,01MAR18:00:00:00,1
26271,810.08,8.6994263E14,American Express,01JUL18:00:00:00,1
26276,1100.6,502024492428,JCB 16 digit,01AUG18:00:00:00,1
26278,761,3.0964864E15,Maestro,01MAY20:00:00:00,1
26282,1160,3.0531599E13,American Express,01NOV17:00:00:00,1
26285,1000.59,4.5451726E15,VISA 16 digit,01JUL18:00:00:00,1
26289,1200.95,3.0966118E15,Mastercard,01APR21:00:00:00,1
26297,790.56,4.0455631E15,American Express,01JUN18:00:00:00,1
26308,1010.09,3.3377065E15,Mastercard,01FEB25:00:00:00,12
26321,1140.83,501867323393,Diners Club / Carte Blanche,01NOV17:00:00:00,12
26325,1030.12,676171107763,VISA 13 digit,01OCT18:00:00:00,1
26338,680.54,676221181396,VISA 16 digit,01NOV22:00:00:00,1
26339,770.76,2.1004989E14,Diners Club / Carte Blanche,01JAN18:00:00:00,1
26344,960.41,3.0218239E13,Diners Club / Carte Blanche,01SEP18:00:00:00,1
26357,1150.98,8.6994886E14,American Express,01AUG24:00:00:00,12
26362,690.44,3.5289397E15,Discover,01SEP18:00:00:00,1
26364,690.74,3.5286066E15,VISA 16 digit,01NOV19:00:00:00,12
26371,730.87,3.7523376E14,JCB 16 digit,01JUL19:00:00:00,12
26388,900.11,4.7504748E12,VISA 16 digit,01SEP19:00:00:00,1
26402,1110,3.1121296E15,VISA 16 digit,01MAY19:00:00:00,1
26403,1120.41,6.0111919E15,Mastercard,01OCT18:00:00:00,1
26411,750.1,4.3812917E15,VISA 16 digit,01DEC18:00:00:00,1
26417,900.02,3.1129995E15,JCB 16 digit,01OCT24:00:00:00,12
26418,850.18,5.2311597E15,JCB 16 digit,01JUL19:00:00:00,1
26419,960.34,6.011479E15,Mastercard,01APR18:00:00:00,1
26424,730.63,676201694160,Mastercard,01FEB18:00:00:00,12
26426,840.94,8.699463E14,Diners Club / Carte Blanche,01JAN18:00:00:00,1
26432,1090.5,4.328677E15,Diners Club / Carte Blanche,01JAN24:00:00:00,12
26452,1160.59,4.7824981E12,Mastercard,01APR18:00:00:00,1
26455,960.6,4.1744933E15,Maestro,01JUN19:00:00:00,12
26456,710.67,4.3528217E15,Mastercard,01APR25:00:00:00,1
26465,640.93,5.3632073E15,Mastercard,01DEC20:00:00:00,1
26479,920.07,4.3232871E15,Mastercard,01OCT20:00:00:00,1
26493,830.17,3.5289817E15,Diners Club / Carte Blanche,01APR20:00:00:00,1
26495,690.67,676214384775,JCB 15 digit,01OCT17:00:00:00,1
26496,900.68,8.6997464E14,VISA 16 digit,01JAN19:00:00:00,12
26497,1020.6,1.8007408E14,JCB 16 digit,01SEP22:00:00:00,12
26498,820.45,3.1127637E15,Discover,01OCT19:00:00:00,12
26499,780.45,3.0574969E13,VISA 16 digit,01SEP18:00:00:00,12
26504,1180.61,4.4205541E15,JCB 16 digit,01OCT18:00:00:00,1
26519,990.28,3.0445203E13,VISA 13 digit,01OCT17:00:00:00,1
26523,760.4,3.5287339E15,Maestro,01AUG26:00:00:00,1
26531,1010.25,3.4152196E14,JCB 15 digit,01MAY19:00:00:00,1
26540,1110.05,5.3563721E15,Discover,01AUG19:00:00:00,12
26555,1110.09,4.5903168E15,JCB 16 digit,01SEP19:00:00:00,1
26558,800.18,4.4214935E15,VISA 13 digit,01APR19:00:00:00,1
26562,890.45,2.1007121E14,JCB 16 digit,01JAN18:00:00:00,1
26563,980.93,3.0961265E15,Voyager,01AUG21:00:00:00,1
26564,650.98,5.5641038E15,VISA 13 digit,01SEP21:00:00:00,1
26570,1160.08,4.7097796E12,Voyager,01JUN20:00:00:00,1
26572,880.54,5.2470251E15,VISA 16 digit,01AUG19:00:00:00,1
26573,900.64,4.7979198E12,Mastercard,01JAN23:00:00:00,1
26575,1200.4,3.5287675E15,Maestro,01JUL18:00:00:00,1
26580,870.19,60462344759,VISA 16 digit,01DEC18:00:00:00,1
26581,630.42,3.4276871E14,Voyager,01MAY19:00:00:00,1
26583,930.2,3.0224649E13,VISA 16 digit,01AUG24:00:00:00,12
26585,1140.83,6.0112694E15,JCB 16 digit,01OCT20:00:00:00,12
26598,1050.81,6.01119E15,Maestro,01OCT20:00:00:00,1
26599,810.67,3.1126556E15,JCB 15 digit,01FEB25:00:00:00,1
26602,680.01,3.4042711E14,American Express,01AUG21:00:00:00,1
26608,650.23,4.7431861E15,JCB 16 digit,01APR22:00:00:00,12
26609,610.17,6.0116298E15,JCB 16 digit,01MAR21:00:00:00,1
26619,1140.76,4.4962812E15,American Express,01FEB18:00:00:00,12
26644,730.82,5.5771662E15,VISA 16 digit,01JUN20:00:00:00,1
26648,930.77,60419174200,Mastercard,01MAR20:00:00:00,1
26664,940.57,3.1126214E15,JCB 15 digit,01JUN18:00:00:00,1
26665,860.36,4.5320052E15,JCB 16 digit,01DEC17:00:00:00,12
26669,790.82,4.0662445E15,VISA 16 digit,01JUN24:00:00:00,12
26673,1090.45,3.4566451E14,JCB 16 digit,01SEP23:00:00:00,1
26689,1080.02,5.4915363E15,VISA 16 digit,01OCT19:00:00:00,1
26693,690.77,4.3774344E15,VISA 16 digit,01JAN23:00:00:00,1
26696,870.09,4.8814821E12,VISA 16 digit,01DEC18:00:00:00,1
26697,880.84,3.4688401E14,Mastercard,01APR18:00:00:00,1
26698,1180.87,4.2843775E15,VISA 16 digit,01JUL19:00:00:00,1
26703,890.78,4.2675026E15,VISA 13 digit,01NOV25:00:00:00,1
26718,830.09,4.2443852E15,VISA 13 digit,01SEP18:00:00:00,1
26720,1040.29,5.5446866E15,Discover,01MAR18:00:00:00,1
26729,690.12,4.8520179E12,Mastercard,01MAY23:00:00:00,12
26730,1080.87,4.4563644E15,Mastercard,01SEP22:00:00:00,1
26738,870.68,675918459784,JCB 15 digit,01JUL19:00:00:00,12
26742,780.24,6.0110143E15,VISA 13 digit,01AUG19:00:00:00,1
26750,820.75,3.1584881E15,JCB 15 digit,01SEP20:00:00:00,1
26756,890.56,4.4332306E15,American Express,01DEC19:00:00:00,1
26762,800.45,6.0118049E15,Diners Club / Carte Blanche,01MAY19:00:00:00,1
26763,1050.6,3.0888144E15,VISA 16 digit,01DEC17:00:00:00,1
26764,780.68,3.7021295E14,Voyager,01MAR20:00:00:00,1
26768,1060.07,2.100494E14,JCB 16 digit,01MAY19:00:00:00,1
26772,1160.59,4.5991313E15,American Express,01APR18:00:00:00,1
26785,820.91,8.6991583E14,VISA 13 digit,01NOV17:00:00:00,1
26787,620.23,8.6998038E14,JCB 16 digit,01JUN21:00:00:00,1
26805,1110.34,4.9024081E15,VISA 16 digit,01JUN22:00:00:00,1
26808,630.02,4.2301063E12,Diners Club / Carte Blanche,01JUN18:00:00:00,1
26827,900.56,4.4419253E15,JCB 15 digit,01AUG19:00:00:00,1
26829,1010.95,503834871918,VISA 13 digit,01DEC18:00:00:00,1
26834,1120.96,8.6993277E14,JCB 15 digit,01MAR22:00:00:00,1
26844,630.07,2.1001353E14,JCB 16 digit,01OCT17:00:00:00,12
26861,700.52,6.0115382E15,JCB 16 digit,01NOV19:00:00:00,1
26863,961,3.4350691E14,VISA 16 digit,01FEB20:00:00:00,1
26875,840.9,3.0098496E13,VISA 16 digit,01AUG18:00:00:00,12
26887,940.64,5.3534728E15,JCB 15 digit,01JUN18:00:00:00,1
26891,930.18,4.5356968E12,JCB 16 digit,01MAR21:00:00:00,1
26898,1150.62,3.0412811E13,Maestro,01JUN18:00:00:00,1
26904,1090.78,3.0328433E13,JCB 15 digit,01AUG20:00:00:00,1
26906,930.14,6.0113621E15,JCB 15 digit,01JAN18:00:00:00,1
26920,1160.43,6.0118022E15,American Express,01DEC17:00:00:00,1
26944,870.45,639000000336,Discover,01SEP20:00:00:00,1
26945,1100.65,3.158015E15,VISA 16 digit,01FEB19:00:00:00,1
26964,650.05,3.1585635E15,JCB 16 digit,01NOV17:00:00:00,12
26975,980.49,4.3334304E12,JCB 16 digit,01MAR18:00:00:00,1
26979,640.91,3.4764157E14,VISA 16 digit,01AUG20:00:00:00,1
26983,830.29,1.8004033E14,JCB 16 digit,01FEB18:00:00:00,1
26985,1020.8,501879476155,Mastercard,01NOV18:00:00:00,1
26987,660.33,3.0967034E15,VISA 16 digit,01JUL19:00:00:00,1
26996,680.51,3.3378041E15,Mastercard,01OCT20:00:00:00,1
26999,1100.98,3.0121297E13,Mastercard,01AUG22:00:00:00,1
27004,690.87,4.9184564E15,JCB 16 digit,01MAR18:00:00:00,1
27008,630.6,3.4593904E14,Maestro,01JUL21:00:00:00,1
27011,1110.65,8.6994297E14,Discover,01MAR19:00:00:00,1
27017,900.36,5.33569E15,VISA 13 digit,01AUG19:00:00:00,1
27035,720.01,4.0576534E15,Voyager,01MAR23:00:00:00,1
27041,970.73,60408318784,Mastercard,01MAR22:00:00:00,1
27043,620.18,2.1005498E14,JCB 15 digit,01JUN22:00:00:00,12
27047,770.27,4.7268083E12,Maestro,01SEP19:00:00:00,1
27050,760.6,639090492278,Mastercard,01DEC17:00:00:00,1
27063,930.64,3.5289975E15,American Express,01APR19:00:00:00,12
27066,1190.56,6.0111212E15,JCB 16 digit,01AUG25:00:00:00,1
27073,680.4,3.7369138E14,JCB 16 digit,01AUG23:00:00:00,1
27088,1100.57,2.100588E14,VISA 16 digit,01JUL19:00:00:00,1
27095,1120.26,5.3436795E15,Voyager,01FEB18:00:00:00,1
27104,1020.58,5.2442391E15,VISA 16 digit,01JAN20:00:00:00,1
27113,720.21,4.8668924E12,Mastercard,01JAN18:00:00:00,1
27116,820.12,3.0961804E15,Mastercard,01SEP18:00:00:00,1
27118,770.82,5.1388237E15,VISA 16 digit,01MAR18:00:00:00,1
27121,1200.61,630467831941,Diners Club / Carte Blanche,01NOV20:00:00:00,1
27139,870.22,5.2654815E15,Discover,01JUN26:00:00:00,1
27142,790.22,5.406928E15,JCB 15 digit,01MAR23:00:00:00,1
27149,670.18,5.1043498E15,Diners Club / Carte Blanche,01MAR18:00:00:00,12
27151,1070.45,589317088864,JCB 15 digit,01MAY18:00:00:00,1
27152,960.68,4.8579591E12,Voyager,01OCT19:00:00:00,1
27154,760.38,2.1002866E14,Maestro,01JUL20:00:00:00,1
27164,600.6,3.4754529E14,Maestro,01MAY23:00:00:00,1
27167,990.96,3.7166818E14,American Express,01DEC18:00:00:00,1
27168,1180.92,4.1864488E15,JCB 16 digit,01FEB22:00:00:00,1
27173,850.93,8.6997817E14,Voyager,01DEC22:00:00:00,1
27180,780.77,8.6996101E14,Discover,01MAR23:00:00:00,12
27182,790.4,3.0961761E15,Discover,01OCT19:00:00:00,1
27184,670.04,3.5285574E15,Discover,01MAR19:00:00:00,1
27186,900.99,3.088605E15,VISA 16 digit,01AUG19:00:00:00,1
27189,800.08,5.214454E15,JCB 16 digit,01MAY24:00:00:00,1
27191,1150.67,5.4966857E15,JCB 16 digit,01NOV19:00:00:00,1
27193,940.23,5.4859203E15,Mastercard,01MAY20:00:00:00,12
27199,1150.64,5.4049326E15,JCB 16 digit,01FEB21:00:00:00,1
27200,1050.26,5.5541174E15,American Express,01AUG18:00:00:00,1
27209,700.35,4.1610368E12,Mastercard,01FEB21:00:00:00,12
27210,980.6,676254489831,VISA 16 digit,01APR22:00:00:00,1
27212,1060.83,1.8003892E14,VISA 16 digit,01JAN20:00:00:00,1
27215,980.91,4.3138295E15,VISA 16 digit,01JUN22:00:00:00,1
27217,670.8,3.3372202E15,VISA 16 digit,01JAN27:00:00:00,1
27221,790.02,5.4664724E15,VISA 13 digit,01AUG18:00:00:00,1
27233,780.05,6.0113353E15,VISA 13 digit,01MAY18:00:00:00,1
27236,800.56,3.0881631E15,Maestro,01NOV22:00:00:00,1
27238,650.69,501817417014,Voyager,01FEB20:00:00:00,1
27242,670.63,3.727373E14,JCB 16 digit,01SEP18:00:00:00,1
27243,810.47,4.5542011E15,Voyager,01AUG20:00:00:00,1
27254,710.97,3.0569426E13,JCB 16 digit,01APR21:00:00:00,12
27257,1040.45,3.1585058E15,Discover,01OCT18:00:00:00,1
27260,920.82,5.1520989E15,Mastercard,01AUG23:00:00:00,1
27262,1130.14,502050619043,Mastercard,01MAY20:00:00:00,1
27265,670.29,4.8043424E15,VISA 13 digit,01MAY23:00:00:00,1
27266,650.07,3.5281041E15,JCB 16 digit,01APR19:00:00:00,1
27277,870.57,3.4276504E14,Diners Club / Carte Blanche,01SEP23:00:00:00,12
27288,760.64,6.0113398E15,Mastercard,01MAR18:00:00:00,12
27290,960.96,3.4244615E14,Mastercard,01OCT19:00:00:00,1
27301,1170.78,639041033031,VISA 16 digit,01APR19:00:00:00,1
27303,710.52,630489256564,Maestro,01JAN19:00:00:00,1
27317,630.14,2.1006424E14,Mastercard,01FEB21:00:00:00,1
27319,1140.86,6.0114166E15,JCB 16 digit,01DEC19:00:00:00,1
27336,780.67,60436932655,VISA 16 digit,01DEC18:00:00:00,1
27345,1140.19,2.1008266E14,JCB 15 digit,01APR18:00:00:00,1
27356,890.96,3.4631184E14,JCB 16 digit,01MAY20:00:00:00,1
27359,950.53,3.3374076E15,Voyager,01JAN24:00:00:00,1
27361,1040.88,501807628091,Mastercard,01APR21:00:00:00,1
27362,870.76,4.4814026E12,JCB 16 digit,01MAY18:00:00:00,1
27363,880.32,6.0117994E15,VISA 16 digit,01JUL18:00:00:00,1
27366,1130.63,3.1123439E15,American Express,01JUN18:00:00:00,1
27372,900.31,5.2621227E15,Mastercard,01JUL18:00:00:00,1
27374,820.21,6.0114511E15,Voyager,01DEC20:00:00:00,1
27376,820.77,5.3524043E15,VISA 16 digit,01AUG20:00:00:00,1
27381,610.01,4.0217608E15,Mastercard,01FEB21:00:00:00,1
27383,1150.96,4.628892E15,JCB 16 digit,01APR22:00:00:00,1
27386,970.47,3.5288275E15,VISA 13 digit,01MAY20:00:00:00,12
27394,1050.33,8.6995123E14,JCB 16 digit,01DEC21:00:00:00,1
27402,1010.79,4.8386432E15,VISA 16 digit,01JUL18:00:00:00,1
27418,660.55,3.0231787E13,Mastercard,01SEP22:00:00:00,1
27420,960.08,3.1584265E15,Discover,01NOV21:00:00:00,1
27428,810.88,3.5284847E15,Mastercard,01AUG20:00:00:00,12
27429,680.34,6.0119532E15,VISA 16 digit,01OCT17:00:00:00,1
27430,740.23,5.1582519E15,VISA 13 digit,01AUG19:00:00:00,1
27435,980.63,676196975590,JCB 16 digit,01MAR23:00:00:00,12
27448,820.25,3.5287738E15,VISA 13 digit,01JUN22:00:00:00,1
27470,920.84,3.1120087E15,Mastercard,01OCT19:00:00:00,1
27474,840.21,8.6995682E14,Discover,01APR19:00:00:00,12
27479,1110.64,4.5805335E15,VISA 13 digit,01DEC21:00:00:00,1
27487,950.26,4.0419757E15,Mastercard,01DEC17:00:00:00,1
27494,770.23,5.378506E15,Voyager,01JAN20:00:00:00,12
27519,860.8,1.800143E14,JCB 16 digit,01FEB19:00:00:00,1
27526,920.95,3.0207444E13,JCB 16 digit,01FEB18:00:00:00,1
27531,600.54,8.6997255E14,Maestro,01MAY24:00:00:00,12
27543,920.67,3.0885796E15,Diners Club / Carte Blanche,01JAN21:00:00:00,1
27544,970.92,2.100675E14,JCB 16 digit,01NOV20:00:00:00,1
27555,1000.61,3.0966116E15,American Express,01MAR22:00:00:00,1
27562,900.01,5.4079572E15,JCB 16 digit,01JUL18:00:00:00,1
27579,1120.58,3.1121376E15,JCB 16 digit,01OCT19:00:00:00,1
27587,850.03,4.0990928E15,VISA 16 digit,01JUN19:00:00:00,1
27595,920.72,3.1121679E15,JCB 16 digit,01JUN25:00:00:00,1
27615,650.53,3.7263267E14,VISA 13 digit,01FEB18:00:00:00,1
27618,910.44,2.1001435E14,JCB 15 digit,01MAR20:00:00:00,1
27622,850.49,2.1006064E14,American Express,01MAY21:00:00:00,1
27629,900.21,3.0963486E15,Discover,01FEB18:00:00:00,1
27633,1150.1,4.2258511E15,VISA 16 digit,01MAR18:00:00:00,1
27638,650.38,3.5285074E15,Maestro,01MAR24:00:00:00,12
27648,1050.39,4.6080794E15,Discover,01DEC24:00:00:00,1
27649,1080.48,6.011715E15,Maestro,01JAN21:00:00:00,1
27665,1200.17,1.8007431E14,JCB 16 digit,01APR22:00:00:00,1
27668,650.71,3.0187909E13,Mastercard,01MAR19:00:00:00,1
27677,850.61,3.014079E13,VISA 16 digit,01MAY19:00:00:00,1
27679,670.36,6.0112404E15,Maestro,01MAY18:00:00:00,12
27680,920.95,3.0886519E15,JCB 16 digit,01OCT18:00:00:00,1
27685,1100.39,4.8202635E12,Mastercard,01NOV18:00:00:00,1
27689,1030.6,2.1006991E14,Mastercard,01JAN20:00:00:00,1
27691,740.32,4.5212308E15,VISA 16 digit,01APR18:00:00:00,12
27696,670.21,3.4974301E14,VISA 16 digit,01APR23:00:00:00,1
27697,830.79,3.0092597E13,VISA 16 digit,01JAN20:00:00:00,12
27709,1200.14,3.4620109E14,Voyager,01AUG18:00:00:00,1
27714,940.62,3.0158821E13,Diners Club / Carte Blanche,01MAY23:00:00:00,1
27715,1190.05,3.0456901E13,JCB 16 digit,01FEB18:00:00:00,1
27719,860.8,4.3806683E15,VISA 16 digit,01DEC17:00:00:00,1
27733,890.47,4.06338E12,JCB 15 digit,01MAY19:00:00:00,1
27740,740.38,4.4186448E15,American Express,01JAN18:00:00:00,1
27743,1130.67,3.5289276E15,VISA 16 digit,01JAN22:00:00:00,12
27748,620.32,3.0564154E13,VISA 16 digit,01MAR21:00:00:00,1
27757,1200.65,1.800026E14,VISA 16 digit,01SEP19:00:00:00,1
27758,840.62,3.3379877E15,VISA 16 digit,01JUL24:00:00:00,1
27768,870.49,676367240592,VISA 16 digit,01MAR23:00:00:00,1
27770,890.08,6.011133E15,JCB 16 digit,01AUG20:00:00:00,12
27774,1050.4,3.446187E14,Mastercard,01DEC17:00:00:00,12
27781,730.8,4.7128777E12,Maestro,01FEB18:00:00:00,1
27782,750.12,8.6994112E14,American Express,01JUL18:00:00:00,12
27783,980.48,8.6995294E14,JCB 16 digit,01JAN23:00:00:00,1
27792,800.05,502021923599,JCB 16 digit,01JUN19:00:00:00,1
27794,890.06,5.5751589E15,American Express,01JAN18:00:00:00,1
27797,1010.2,4.2827333E15,VISA 16 digit,01NOV19:00:00:00,1
27798,740.2,3.0480029E13,VISA 16 digit,01AUG21:00:00:00,12
27814,660.95,3.7416523E14,VISA 13 digit,01MAY23:00:00:00,12
27816,1010.01,3.4702287E14,JCB 16 digit,01OCT24:00:00:00,1
27818,760.48,2.1007849E14,Voyager,01AUG24:00:00:00,12
27824,650.35,4.9874799E15,Voyager,01JUN25:00:00:00,1
27829,1050.76,4.8128223E15,JCB 16 digit,01JUN18:00:00:00,1
27832,920.73,4.2169159E12,VISA 13 digit,01JAN22:00:00:00,1
27834,1020.05,3.7478707E14,Discover,01DEC18:00:00:00,1
27840,640.05,4.2138937E15,JCB 16 digit,01JUN22:00:00:00,1
27844,660.26,4.5108792E12,Diners Club / Carte Blanche,01JUL21:00:00:00,12
27849,1020.75,4.5163241E15,VISA 16 digit,01DEC20:00:00:00,1
27852,960.12,8.6993736E14,VISA 16 digit,01DEC17:00:00:00,1
27856,1100.74,4.6212801E15,VISA 16 digit,01JAN18:00:00:00,1
27858,900.22,5.5783973E15,Mastercard,01NOV17:00:00:00,1
27862,1060.71,676115461516,VISA 16 digit,01APR24:00:00:00,1
27865,760.96,3.3378814E15,VISA 16 digit,01APR18:00:00:00,1
27867,880.21,6.0116769E15,JCB 16 digit,01JUL21:00:00:00,1
27868,1100.54,3.0283337E13,VISA 16 digit,01APR20:00:00:00,1
27869,1130.45,8.6992997E14,Discover,01MAR20:00:00:00,12
27875,1010.12,8.6997044E14,JCB 16 digit,01SEP26:00:00:00,1
27876,830.06,1.8005625E14,JCB 16 digit,01DEC17:00:00:00,12
27877,760.84,4.046712E15,VISA 16 digit,01NOV17:00:00:00,1
27880,610.63,676215800639,Voyager,01OCT23:00:00:00,12
27881,980.2,3.0189427E13,American Express,01MAR18:00:00:00,1
27884,850.38,4.0797761E15,American Express,01MAY20:00:00:00,1
27889,750.39,4.5893095E15,American Express,01OCT21:00:00:00,1
27895,710.64,4.4277429E15,Diners Club / Carte Blanche,01JAN19:00:00:00,1
27900,1020.03,4.2194048E15,JCB 15 digit,01AUG18:00:00:00,12
27912,800.9,5.1194128E15,JCB 15 digit,01JUL18:00:00:00,12
27913,1000.75,5.2008213E15,Voyager,01OCT17:00:00:00,1
27918,1020.2,3.0885335E15,Diners Club / Carte Blanche,01OCT22:00:00:00,12
27919,610.37,2.100368E14,JCB 15 digit,01JAN19:00:00:00,1
27922,1140.6,3.0551811E13,American Express,01DEC22:00:00:00,12
27924,990.83,3.3372413E15,VISA 13 digit,01OCT17:00:00:00,1
27931,630.15,4.2722023E15,Discover,01SEP20:00:00:00,1
27933,1090.79,5.5923356E15,JCB 16 digit,01OCT21:00:00:00,1
27942,610.31,3.0017427E13,Discover,01JUL18:00:00:00,1
27946,600.93,639058476370,Diners Club / Carte Blanche,01AUG19:00:00:00,12
27948,1160.96,6.0117257E15,Mastercard,01FEB19:00:00:00,1
27952,620.82,3.0966033E15,JCB 16 digit,01FEB18:00:00:00,1
27957,1000.91,5.395752E15,JCB 16 digit,01SEP18:00:00:00,1
27959,1020.46,5.540938E15,Mastercard,01MAR20:00:00:00,1
27966,980.55,3.1125578E15,Diners Club / Carte Blanche,01OCT17:00:00:00,1
27969,1090.97,4.0351653E12,American Express,01DEC18:00:00:00,12
27975,1120.29,3.425154E14,American Express,01JAN19:00:00:00,1
27981,1100.12,6.0116024E15,Mastercard,01FEB18:00:00:00,1
27983,700.85,3.5288744E15,Voyager,01JAN27:00:00:00,1
27985,650.12,4.0994163E15,JCB 16 digit,01MAR23:00:00:00,1
27986,1070.08,1.8006296E14,Mastercard,01OCT18:00:00:00,12
27989,610.15,4.073256E15,Diners Club / Carte Blanche,01SEP18:00:00:00,12
27991,1130.15,3.0880929E15,JCB 15 digit,01JAN18:00:00:00,1
27992,880.07,502074958310,JCB 16 digit,01APR20:00:00:00,1
27999,1190.37,5.4979077E15,JCB 16 digit,01DEC24:00:00:00,1
28002,1050.62,6.0114612E15,American Express,01MAY21:00:00:00,1
28014,810.82,1.8005229E14,VISA 16 digit,01APR18:00:00:00,1
28015,830.45,60458410358,Maestro,01DEC18:00:00:00,1
28017,870.08,4.2481551E12,VISA 16 digit,01MAR21:00:00:00,1
28018,740.35,4.4307012E15,Diners Club / Carte Blanche,01JUL20:00:00:00,1
28024,640.91,5.1274941E15,Mastercard,01FEB19:00:00:00,1
28029,850.73,6.0116636E15,JCB 16 digit,01DEC18:00:00:00,1
28032,1130.5,3.3379341E15,JCB 16 digit,01MAR22:00:00:00,12
28035,790,5.5553396E15,VISA 13 digit,01FEB18:00:00:00,1
28036,880.41,6.0115062E15,JCB 16 digit,01FEB20:00:00:00,12
28037,670.1,3.7015764E14,JCB 16 digit,01AUG22:00:00:00,12
28041,910.3,4.8847708E15,JCB 16 digit,01DEC21:00:00:00,1
28042,730.15,1.8007155E14,VISA 13 digit,01JUN20:00:00:00,12
28049,940.89,3.0124566E13,VISA 13 digit,01MAY24:00:00:00,12
28055,1080.76,6.0115783E15,Mastercard,01DEC21:00:00:00,1
28057,1150.64,3.1125048E15,Maestro,01JAN18:00:00:00,1
28059,750.93,3.0566332E13,Discover,01MAY22:00:00:00,12
28064,1200.61,2.1004512E14,JCB 16 digit,01OCT19:00:00:00,1
28073,1060.42,8.6990006E14,Maestro,01JUN18:00:00:00,12
28075,690.64,5.2284733E15,Maestro,01JUL25:00:00:00,12
28079,1030.94,4.2839316E15,Diners Club / Carte Blanche,01FEB18:00:00:00,1
28080,840.1,3.3376953E15,Voyager,01DEC19:00:00:00,1
28084,1120.84,6.0116758E15,JCB 15 digit,01MAR21:00:00:00,12
28085,620.64,4.6424627E15,JCB 16 digit,01FEB23:00:00:00,1
28091,750.14,4.9663736E15,VISA 16 digit,01JAN23:00:00:00,1
28097,1150.98,6.011381E15,American Express,01MAR20:00:00:00,1
28098,780.55,3.0122592E13,Diners Club / Carte Blanche,01JAN18:00:00:00,1
28099,740.14,4.2787315E15,VISA 13 digit,01DEC20:00:00:00,12
28102,940.86,3.0356277E13,Mastercard,01APR20:00:00:00,12
28106,1070.76,4.5282998E15,JCB 16 digit,01MAY19:00:00:00,12
28107,720.61,589360262010,JCB 15 digit,01OCT24:00:00:00,1
28108,1160.64,3.057934E13,VISA 16 digit,01MAY18:00:00:00,1
28109,900.67,3.5285381E15,Voyager,01JUL19:00:00:00,1
28110,1020.25,3.088374E15,JCB 15 digit,01JAN20:00:00:00,1
28112,1200.5,4.5362815E15,VISA 13 digit,01MAY22:00:00:00,1
28114,670.07,2.1006049E14,Diners Club / Carte Blanche,01MAY26:00:00:00,12
28117,990.34,8.6994579E14,JCB 16 digit,01DEC22:00:00:00,12
28125,1160.85,3.0880673E15,VISA 16 digit,01JUL27:00:00:00,1
28126,880.93,8.699095E14,VISA 16 digit,01AUG19:00:00:00,1
28128,791,3.7170342E14,Discover,01JUL18:00:00:00,12
28138,1060.53,503869576747,Voyager,01AUG18:00:00:00,1
28139,610.44,3.4008729E14,Maestro,01DEC17:00:00:00,1
28147,870.7,60434273128,VISA 16 digit,01APR18:00:00:00,1
28151,1030.78,3.0882285E15,JCB 16 digit,01MAY24:00:00:00,1
28152,710.35,2.100499E14,Voyager,01DEC21:00:00:00,1
28153,1200.89,5.3779018E15,Maestro,01AUG25:00:00:00,1
28154,910.11,3.4129419E14,Mastercard,01SEP18:00:00:00,1
28160,900.3,3.1583701E15,Mastercard,01FEB18:00:00:00,1
28161,1040.82,6.0113481E15,JCB 16 digit,01APR18:00:00:00,1
28163,730.39,4.3725381E12,VISA 16 digit,01NOV17:00:00:00,1
28167,680.05,3.5282188E15,VISA 16 digit,01DEC22:00:00:00,1
28169,820.08,4.5195618E15,VISA 16 digit,01SEP19:00:00:00,12
28174,650.74,4.3651416E15,Maestro,01DEC17:00:00:00,1
28186,1140.63,1.8009221E14,Discover,01OCT17:00:00:00,1
28190,920.42,3.7389975E14,JCB 15 digit,01JUL25:00:00:00,1
28195,990.28,3.0066814E13,Diners Club / Carte Blanche,01OCT17:00:00:00,1
28196,790.74,3.0962469E15,JCB 15 digit,01MAY18:00:00:00,1
28197,1060.14,4.357594E15,Discover,01MAY19:00:00:00,1
28206,970.36,3.1580612E15,Discover,01AUG22:00:00:00,1
28217,1060.03,3.0884926E15,VISA 16 digit,01MAR18:00:00:00,1
28219,630.42,4.9077635E15,VISA 13 digit,01JUL20:00:00:00,1
28220,910.81,4.246049E15,VISA 16 digit,01JAN21:00:00:00,1
28224,680.17,4.8415839E15,VISA 13 digit,01JUN18:00:00:00,1
28226,620.52,3.7264031E14,JCB 16 digit,01JAN26:00:00:00,1
28228,1120.44,3.0969044E15,JCB 15 digit,01OCT17:00:00:00,12
28247,910.58,4.701569E15,Mastercard,01FEB23:00:00:00,1
28249,990.58,4.5268056E12,Mastercard,01SEP18:00:00:00,1
28255,1070.28,675995497533,VISA 13 digit,01APR22:00:00:00,1
28264,1040.11,4.6496825E15,JCB 16 digit,01DEC21:00:00:00,1
